gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:Smp_095480,34.58980191476102,4.266386526172493,0.6663133022184475,6.402973664142427,1.5237948554708144e-10,5.467801825491066e-10
gene:Smp_095520,971.5265230226365,-3.33117808454714,0.4195694674875928,-7.939515009265175,2.0297332873338148e-15,1.0296342198944556e-14
gene:Smp_095630,6903.972612035509,-1.4462439631656603,0.17843048442096893,-8.10536365385611,5.258798706527504e-16,2.7524408353288064e-15
gene:Smp_095680,973.2240484474221,1.3105679632494622,0.21908416042589104,5.982029740086045,2.2037402168370837e-09,7.181892375035082e-09
gene:Smp_095810,515.1848089725646,-1.7604037732253155,0.23463470696116154,-7.502742437489056,6.249627839376987e-14,2.8603950705188777e-13
gene:Smp_095910,4894.655049880939,-1.2042301343988657,0.19472373777824475,-6.184300630929069,6.237839210785867e-10,2.118159976588219e-09
gene:Smp_096020,35826.39899863974,2.9767732859240565,0.4002745444768967,7.43682886408449,1.0313101580533542e-13,4.668755748685137e-13
gene:Smp_096160,376.36040187661445,1.1356569857862016,0.20112263038005895,5.64658976287335,1.63661731915344e-08,4.973900296708132e-08
gene:Smp_096240,14462.14365060343,1.38220867815633,0.13233300903428588,10.444927446622305,1.5457353770456698e-25,1.4075180478112714e-24
gene:Smp_096290,2586.316424686701,1.765041140288496,0.16449112128006482,10.730312533302712,7.334768120067599e-27,7.193193540337341e-26
gene:Smp_096320,1955.3066146865308,-1.0919007122339062,0.3120534285950909,-3.499082567846792,0.0004668619857515698,0.0009132635035631773
gene:Smp_096390,572.3837093327309,1.7385289187482336,0.28953276773367087,6.004601594343317,1.9180228605307194e-09,6.29153652602659e-09
gene:Smp_096480,563.4239702265962,1.1638337173259214,0.28011144974056956,4.154895197621617,3.254366741205786e-05,7.266412134641812e-05
gene:Smp_096760,11942.010115345385,2.2050855839677443,0.26195054931972045,8.417946019560947,3.831422393864765e-17,2.155344328986822e-16
gene:Smp_096790,885.5138146122599,-3.4128033365690036,0.7430264568181643,-4.593111463599197,4.366856631328164e-06,1.0643586257322435e-05
gene:Smp_096900,500.15813167502176,-1.799069121232352,0.3232325399433656,-5.56586636217867,2.6085310510322853e-08,7.801092235272508e-08
gene:Smp_097020,8564.10574559891,-1.343995757254782,0.2516128049717718,-5.341523685193858,9.216857064347555e-08,2.630397928851146e-07
gene:Smp_097180,4573.118795858057,1.7283774980831985,0.2426434072788754,7.123117489430637,1.0551280220472268e-12,4.449705459865392e-12
gene:Smp_097320,3388.287413838608,1.6393528488896818,0.18783407007088132,8.727665051771774,2.5998427723030674e-18,1.578747499112454e-17
gene:Smp_097370,1143.6492685769226,1.5550684799573102,0.2759496015156484,5.635335117050808,1.747182412753078e-08,5.301488693334625e-08
gene:Smp_097380,1685.6404491925798,3.0123361113556006,0.27824031805504384,10.826382504205142,2.5815350630955496e-27,2.612163445200073e-26
gene:Smp_097460,71.91373316052987,2.2607154510114764,0.38851103542495435,5.81892210227362,5.922832690185491e-09,1.860404401731398e-08
gene:Smp_097490,5280.23960247988,5.689523122012641,0.2646469810354356,21.49853778702591,1.6067084962970188e-102,2.0739566968417736e-100
gene:Smp_097560,627.2690749321703,-1.0848620463012197,0.2409795259513992,-4.5018847224390965,6.7353512300407e-06,1.6079998737652777e-05
gene:Smp_097620,610.4527244986186,1.3301492827319212,0.20412022844686198,6.516499089056208,7.196724658515506e-11,2.6460013063179415e-10
gene:Smp_097740,449.55748641337834,-1.2661137497759,0.16984896604007363,-7.454350646309953,9.031151609773622e-14,4.1020237839542386e-13
gene:Smp_097750,13303.926495783062,3.8744676798234208,0.13611290758066782,28.465101133242655,3.1691225084507444e-178,1.6817476778178615e-175
gene:Smp_097800,43530.75807489836,1.664522273041141,0.19530223410785838,8.52280200810138,1.5573888725146132e-17,9.015865763793688e-17
gene:Smp_097810,1516.6229058186475,-1.6176085990916274,0.19136733051980157,-8.45289838499496,2.841589732567054e-17,1.6175724151061084e-16
gene:Smp_097830,20351.9185238634,1.3088104841647745,0.17631684464987496,7.423059814640929,1.1444505929835186e-13,5.161374912265613e-13
gene:Smp_097940,485.0981836300649,2.5055500437098672,0.3916742959344537,6.397024440248611,1.584339761931367e-10,5.676524158277727e-10
gene:Smp_098330,2022.2071210093507,1.135850718883174,0.2170854598273718,5.232274514315294,1.6743684049864538e-07,4.6498125128259556e-07
gene:Smp_098340,23.0978172542791,1.8757542804182727,0.5392346405691888,3.478549298016762,0.0005041356995956732,0.0009819543643021758
gene:Smp_098450,3607.3186363243067,-1.2395132081898625,0.2154623534900182,-5.752806409623136,8.777397970430953e-09,2.7265595256441125e-08
gene:Smp_098550,2255.977189227493,1.5777899710439416,0.16661772796933794,9.46952038221465,2.811315350445251e-21,2.0609120665735255e-20
gene:Smp_098650,325.1656568332987,2.611216620285797,0.31131178361361206,8.38778600018153,4.9538291403100706e-17,2.755910072698998e-16
gene:Smp_098740,229.08613049931716,1.889889623415433,0.41585954979257156,4.544538232579003,5.505581408501423e-06,1.3233345146956615e-05
gene:Smp_098840,1835.0535726975188,-1.0029995738081667,0.25655431403541984,-3.9095018829801975,9.248663458051382e-05,0.0001968432115670829
gene:Smp_098960,4285.340764374481,1.4034430359059356,0.26590822044277446,5.277922711712357,1.3065654737907025e-07,3.667444433044017e-07
gene:Smp_099150,13355.087803315528,3.5241514803044995,0.26777244748783624,13.160993647281753,1.4713799773898598e-39,2.64184615489247e-38
gene:Smp_099160,13528.84995523991,1.4605985041742071,0.17800621664879732,8.205323003161954,2.299717599149048e-16,1.2403671658425583e-15
gene:Smp_099170,849.4689074097657,1.0690838776173535,0.16975669070230986,6.29774221678325,3.020122131708986e-10,1.0602060493231985e-09
gene:Smp_099320,744.3377822984461,-1.4713255004185704,0.2147538488267826,-6.85121830624475,7.322367170136678e-12,2.9022095937404792e-11
gene:Smp_099420,9364.429496224986,5.143795440483412,0.33527954648876246,15.341811018155314,4.018262799731822e-53,1.266747401420408e-51
gene:Smp_099440,227.01589441358192,-5.357285461278936,0.40078879732666706,-13.36685430584135,9.445153644832065e-41,1.8008005512063052e-39
gene:Smp_099670,671.5958641422319,5.0326297011462655,0.48816231870858984,10.30933668632976,6.394110587135082e-25,5.6395701134177556e-24
gene:Smp_099770,966.7584740794604,-1.3346882578181671,0.43582968850678316,-3.0624078464939046,0.0021956406971263983,0.0039623578195638305
gene:Smp_100030,1835.6207804831477,-1.2599787970428045,0.17607098730979387,-7.156084124330453,8.301421196628289e-13,3.5257970329121127e-12
gene:Smp_100040,4242.462113359931,1.8405648576081592,0.23503923641143146,7.830883412105234,4.844537639560787e-15,2.3914740843971385e-14
gene:Smp_100080,707.1041086909783,-2.287681506045292,0.21625713781242337,-10.57852484864373,3.7481272292843575e-26,3.537758033016224e-25
gene:Smp_100090,7742.397978912483,2.000530386838191,0.171040780302989,11.696218780657839,1.332601682429731e-31,1.6298349898295505e-30
gene:Smp_100140,725.550059990159,1.1807270374709882,0.18028565658460682,6.5492011945879955,5.7845656638306953e-11,2.139147163024034e-10
gene:Smp_100380,122.29727747510819,-1.956216484543278,0.267179128093589,-7.321741404358664,2.447735032701017e-13,1.0809415179084658e-12
gene:Smp_101970,100.47747474119198,-2.9584581777962486,0.3950477236284181,-7.488862739477457,6.947294805264583e-14,3.172110897700158e-13
gene:Smp_102400,38.62332775407609,-2.1332261581304675,0.4520412034369676,-4.719096714881487,2.3689418066262616e-06,5.908128495272598e-06
gene:Smp_102430,78.50548575493447,-1.858358451326162,0.3245553013600856,-5.725860719385883,1.0291062793130134e-08,3.182267134994465e-08
gene:Smp_102510,9446.407153380344,4.76752307116107,0.40055381082937247,11.902328581744376,1.1509023435787403e-32,1.493671085035887e-31
gene:Smp_102690,14540.911606961707,2.392101656289758,0.14523483908645507,16.470577385814384,5.969786400229844e-61,2.6157522795869482e-59
gene:Smp_102780,30.718664315201316,-5.368198182180703,0.7976880686427552,-6.729695971652864,1.7001795803455294e-11,6.55901266214075e-11
gene:Smp_102820,659.4823879319707,3.2168326024163534,0.2737943953731887,11.749081269657578,7.13907875471472e-32,8.867682739276335e-31
gene:Smp_102840,1504.994779767521,1.1444632973345186,0.20185223772988553,5.669807331370859,1.4295819275781786e-08,4.3669224727300166e-08
gene:Smp_102960,2305.808347462878,-1.253129296783791,0.13813010226742992,-9.072094179425436,1.1675112257350575e-19,7.712356312739467e-19
gene:Smp_103140,889.6991498008257,1.7674736262461554,0.23003270870494497,7.683575245437087,1.5470902603329044e-14,7.396299382732684e-14
gene:Smp_103160,34741.450193702985,3.07236310385466,0.20583046844653957,14.926668180093298,2.2103778027851933e-50,6.340399030691942e-49
gene:Smp_103200,3107.742908820999,1.60632968905255,0.1753174387105139,9.162406779766725,5.07525216300755e-20,3.4091989213114004e-19
gene:Smp_103540,7059.338583283688,1.0103564476920208,0.10683266295805639,9.45737398766047,3.15773676373465e-21,2.3095483588968895e-20
gene:Smp_103560,1913.9319911409798,-2.419328701141748,0.1757472185963109,-13.765957267858191,4.084380583885357e-43,8.536981036602393e-42
gene:Smp_103710,1552.7435356027268,1.1459402375001684,0.10077694801002904,11.37105518799922,5.827875402932286e-30,6.603542805315445e-29
gene:Smp_103790,142.31954880686936,1.7902633951537767,0.5920684670274788,3.0237438655396045,0.0024966771782411667,0.004462623579071786
gene:Smp_103810,8136.541204566889,1.4616338499248176,0.12652373786497964,11.552249993472424,7.19127583152961e-31,8.438705988055385e-30
gene:Smp_103830,919.5603082514995,1.8477086480815224,0.14813256245440046,12.47334561332726,1.0435102337532097e-35,1.5721781944496308e-34
gene:Smp_103920,1717.1675785609211,3.734492379346988,0.1531130046561862,24.390432332856083,2.160622192140507e-131,5.159565794831531e-129
gene:Smp_103930,3545.415889540188,-1.8668701263815142,0.23427227087736227,-7.96880535365959,1.602155732388771e-15,8.16637756444906e-15
gene:Smp_103950,3730.9791350321216,1.0618093372568613,0.1121914907415341,9.46425910056806,2.9564949772084756e-21,2.1656779158201962e-20
gene:Smp_104000,964.5280264708299,-1.3699950697696945,0.24166250159796362,-5.669042820920789,1.4359747778326976e-08,4.3850482985479305e-08
gene:Smp_104120,98.16560251114485,2.5496120029549565,0.44680050151987644,5.706376770576507,1.1540638913454058e-08,3.549136603390636e-08
gene:Smp_104270,2630.4167399640223,-1.0687844542381733,0.1520941050372483,-7.027126093916821,2.108308265048537e-12,8.680414029199838e-12
gene:Smp_104330,2461.1646352849816,1.4282663594575844,0.22878861335795428,6.242733580551805,4.2998895512308104e-10,1.487058109824645e-09
gene:Smp_104450,89.28646863134543,2.229223138438829,0.5138285294633655,4.33845730747375,1.4348635003295994e-05,3.319403282913135e-05
gene:Smp_104660,497.33081411173373,2.2075230931419605,0.3840466014558619,5.748060482174762,9.027295022750225e-09,2.8023634077773853e-08
gene:Smp_104710,1261.0318864712058,1.694031249993365,0.18437493030342267,9.187969574852323,4.003260866067597e-20,2.7062383434308344e-19
gene:Smp_104730,649.6743440031873,1.6488288000214992,0.21022543216437223,7.843146202845258,4.393959026825396e-15,2.1701704562686757e-14
gene:Smp_104790,187.65870418185742,2.24768207391776,0.2789913162389617,8.056458904235482,7.853638227431406e-16,4.0594130058671424e-15
gene:Smp_104870,3204.620469609618,1.406914679202083,0.1544484686252289,9.109282155564642,8.292884316962247e-20,5.51243082780956e-19
gene:Smp_104960,1269.2066518154948,-1.7395159679400225,0.2384763159543576,-7.29429235342998,3.0023287202001446e-13,1.3163160202913746e-12
gene:Smp_104970,1385.83054123306,-1.8347955302888836,0.22000428864621452,-8.339817108017334,7.440552434347107e-17,4.1082171591262177e-16
gene:Smp_104980,358.1383666546067,-1.3828196845223082,0.3054256919206789,-4.527515926464483,5.9681104313388495e-06,1.430908404622206e-05
gene:Smp_105020,11167.435207687922,3.8357202080932455,0.3222631758396902,11.902446496093999,1.1492769981371694e-32,1.4935910049260194e-31
gene:Smp_105220,8532.145447914816,-5.498711786370058,0.16815275511052377,-32.700693977662475,1.5266836187074108e-234,2.0832688465561697e-231
gene:Smp_105320,1700.3538735676439,2.6247789167989883,0.2802302441766758,9.366508331428186,7.497169380730693e-21,5.3362862835126365e-20
gene:Smp_105340,1223.7827706689372,-1.1862618168362438,0.11300060822556679,-10.497835679506084,8.838331603097576e-26,8.188529919766057e-25
gene:Smp_105360,212.45217827986704,-1.9834741885351257,0.26040390085788573,-7.616914270487822,2.59811765778488e-14,1.2237287902939435e-13
gene:Smp_105410,1674.9800714376247,-1.6583603390644268,0.42380813353123215,-3.91299790602583,9.115732540714719e-05,0.00019423037525966318
gene:Smp_105480,552.6688973548462,2.166207704934403,0.28770224334702826,7.529338943393324,5.099784586991697e-14,2.348753248550853e-13
gene:Smp_105860,5739.884912051249,1.3295249549482842,0.14435721919779299,9.209965129119158,3.2623089323731996e-20,2.2131800370759094e-19
gene:Smp_105910,29794.56902955257,1.1158046788846154,0.16198569166679455,6.88829159787663,5.646637715872676e-12,2.255821140193049e-11
gene:Smp_105930,4146.382493554542,-1.077758711935042,0.08962532136756819,-12.025158688301671,2.620840887966078e-33,3.5160494609342663e-32
gene:Smp_105950,330.00826520334874,2.0925458445514638,0.2689786009747539,7.779599704096418,7.275438709855295e-15,3.543854694367046e-14
gene:Smp_106060,1247.5527236973112,1.2345696876075847,0.22541275976625788,5.476929029606725,4.327706864188476e-08,1.268823080623951e-07
gene:Smp_106130,11302.371098877606,1.5048169942302987,0.09604262489898802,15.668220186744966,2.494677895844931e-55,8.696774912814153e-54
gene:Smp_106390,204.0500926387099,4.757657075752386,0.37423312238737466,12.713083880447277,5.002211785687869e-37,7.910782612067968e-36
gene:Smp_111980,12.615941362797924,1.6285630933641302,0.6858599137515992,2.3744835653916843,0.017573518518815216,0.027860954172900076
gene:Smp_113620,1204.138072901382,1.7167495695067427,0.17023877248107286,10.084362947915471,6.4784042934792514e-24,5.466582845522421e-23
gene:Smp_113740,569.022950675539,2.1766452680514092,0.2843465589905926,7.654902791081153,1.9345852470750647e-14,9.184472306193349e-14
gene:Smp_114430,402.81472416550287,-2.014868329032344,0.42846144024650185,-4.702566298318823,2.569117579221696e-06,6.389016172019172e-06
gene:Smp_114435,122.63170247289793,1.1549370744884244,0.3144026725415787,3.673432751547898,0.0002393136801089933,0.0004851282411717113
gene:Smp_114565,960.3843397939344,2.686512754925622,0.39877398451780055,6.736930841098289,1.6176712742791505e-11,6.253337115303297e-11
gene:Smp_115290,1280.9143059719129,1.772463431690226,0.14922977649817293,11.877411286694025,1.5509640455188834e-32,1.999299401187095e-31
gene:Smp_115340,203.52559590969815,-1.2744258251454692,0.2037881179181486,-6.253680725670874,4.0089015876002606e-10,1.392980282457537e-09
gene:Smp_117340,65.28739511177683,-3.9179692117191465,0.5806719898725061,-6.747301884803132,1.5061968669245745e-11,5.836589238484194e-11
gene:Smp_118040,544.8757766220042,-1.362883265344392,0.18057421019844985,-7.547496754085716,4.4370359789247526e-14,2.0464784003229953e-13
gene:Smp_118220,949.1960463048341,1.4706283954738613,0.1871281393302913,7.858937735057166,3.874047380837296e-15,1.9183463235747978e-14
gene:Smp_118750,198.21358719846526,1.9218895995285965,0.323031054836067,5.949550579599612,2.6887974500171604e-09,8.70033646428317e-09
gene:Smp_118780,623.8661564257623,-1.2527570733604505,0.17719549755901132,-7.069914815094247,1.550288345135093e-12,6.4468238017981755e-12
gene:Smp_118830,4244.092630792821,1.4270025354037466,0.1535320241852232,9.294494376509949,1.4790751489086518e-20,1.0304978717998133e-19
gene:Smp_119310,9794.559938315102,1.3271237956263868,0.12122265324969997,10.947820065385935,6.806599378347727e-28,7.036432604110117e-27
gene:Smp_120070,32.76026639858467,2.1881799910427726,0.48436117699510184,4.517661808937468,6.252624377215497e-06,1.4964938123568636e-05
gene:Smp_120080,6556.866204004755,1.6768917755221235,0.21898083059689977,7.657710361912676,1.892771577333308e-14,8.990429690048612e-14
gene:Smp_120380,149.81559634460191,2.7809128054328345,0.2772674412217612,10.029712804283548,1.1284434861390742e-23,9.389278902090973e-23
gene:Smp_120920,15791.997223837388,2.1995615762740113,0.16771011229111718,13.115259099319749,2.6926042198802722e-39,4.762917686721549e-38
gene:Smp_121190,208.90349115965802,-4.277425689906109,0.3657458781773837,-11.695075584232814,1.3506689275451008e-31,1.647712592070345e-30
gene:Smp_121320,115.79880616410873,3.3000784646928976,0.24715776258183228,13.352113363626456,1.1513549071916312e-40,2.182091681248901e-39
gene:Smp_121390,104.18960311472087,3.2275020730638637,0.33003589147597956,9.77924570152021,1.3823690565032567e-22,1.0779093247117639e-21
gene:Smp_121430,2094.5015168081804,1.3952705388651032,0.2206657878238847,6.323003455246451,2.5652756280174235e-10,9.048564549048164e-10
gene:Smp_121580,661.678442901963,-1.6640948581912702,0.22596674948014384,-7.3643350715079325,1.7803200809407131e-13,7.909589494486368e-13
gene:Smp_121600,340.5427688755392,-1.4014770114091264,0.289354245865814,-4.843464477998541,1.275945410549991e-06,3.2683911401377085e-06
gene:Smp_121660,883.042000781236,1.6341278255212872,0.167379997913895,9.762981514445524,1.6231185036536984e-22,1.2604900769837501e-21
gene:Smp_121780,3598.81999124798,-4.234905392948441,0.19566611829638153,-21.643529446082734,6.993945724395275e-104,9.409319656256854e-102
gene:Smp_121790,1325.5787507085643,1.281595711609588,0.1355480449538643,9.454918453791032,3.2327385057281593e-21,2.362595119105997e-20
gene:Smp_121930,168.4522274745897,-2.5418738974278114,0.2239588687208866,-11.349735386436848,7.438747920912607e-30,8.369248544235244e-29
gene:Smp_121990,24962.354023415992,2.6748897854568696,0.23116482485366122,11.571352982229053,5.756762383248416e-31,6.805519094652088e-30
gene:Smp_122020,36.03695002599713,2.7523338101381465,0.44084219754973425,6.243353801963655,4.282866231180807e-10,1.4817072886721865e-09
gene:Smp_122050,1513.7756482970306,-1.6689267572643913,0.22203273802901977,-7.5165796363158925,5.622783701077226e-14,2.5846405155288575e-13
gene:Smp_122680,757.2124437681417,-1.833752207132056,0.17071069324596652,-10.741870777186262,6.471945586415893e-27,6.379775463513375e-26
gene:Smp_122780,997.7053326030897,-1.1427644233313974,0.3085266962406855,-3.7039401687298814,0.00021227634583036964,0.00043270671262733484
gene:Smp_122790,2144.4033080157883,1.6043479126849967,0.22854349533019946,7.019880003003525,2.2205887529316937e-12,9.119083765391365e-12
gene:Smp_122840,33751.24445858343,1.0136336935209436,0.2028357575769212,4.997312631805289,5.813477858357158e-07,1.5369593275125263e-06
gene:Smp_122940,1115.9177304708455,1.106949260655388,0.18586054280626166,5.955805594570203,2.587938202884947e-09,8.382497698866399e-09
gene:Smp_122950,789.1938678587065,-2.829257438701398,0.2610744880175949,-10.836973999967098,2.2995160946307674e-27,2.3317386131542558e-26
gene:Smp_123000,21064.454615218005,-1.5839599365121386,0.2000537777490769,-7.917670710017109,2.4200124530887127e-15,1.2172700869880666e-14
gene:Smp_123010,357.6283701965682,-4.042574396901742,0.4425359532953025,-9.13501912511083,6.539521592635504e-20,4.371274335399184e-19
gene:Smp_123020,1313.6079266669722,-3.5304120124621603,0.21907238659947895,-16.115276175434506,1.992717129731069e-58,7.964198336063251e-57
gene:Smp_123050,2695.9521911799698,-2.981686263405391,0.19073565413830154,-15.632558458333039,4.369025410821645e-55,1.501184558423322e-53
gene:Smp_123120,294.64298765631634,-3.6571774455952957,0.3225696564445165,-11.337636298175328,8.542053411422886e-30,9.58797816520698e-29
gene:Smp_123260,5892.93953004843,-2.8514308116824627,0.23916974395930363,-11.922205394707673,9.06759981554781e-33,1.1913853292725267e-31
gene:Smp_123270,6513.99501235998,6.46839985182847,0.277463010126999,23.312656519035766,3.2989848564152105e-120,6.85041377140828e-118
gene:Smp_123280,1928.0638196496234,-1.451586084336737,0.15654300693838916,-9.272762244231323,1.8138642726267792e-20,1.2564199805751266e-19
gene:Smp_123300,428.03658780627705,-4.306887072924068,0.30811310172255296,-13.978266580829457,2.1157866230807708e-44,4.733019630835485e-43
gene:Smp_123360,221.13217998887927,-2.1014035163260294,0.3380782278286865,-6.2157315773403425,5.108606932726813e-10,1.7521512898171101e-09
gene:Smp_123370,310.45781552301816,-2.732242963547331,0.3406441773326567,-8.020812171050716,1.0504825578030983e-15,5.391837395021598e-15
gene:Smp_123590,334.24100022381845,2.0541765453086493,0.19798309596905897,10.375514814808625,3.20480307349415e-25,2.87709388703159e-24
gene:Smp_123610,3868.9663866072424,1.3008251827635533,0.15381338373027553,8.457165112787958,2.7395589082779865e-17,1.560421388901093e-16
gene:Smp_123640,2257.443490535938,-1.0236037559123052,0.18159553916550103,-5.636723019828267,1.73316537117468e-08,5.260627780572146e-08
gene:Smp_123720,503.8286769133764,-2.74287081417353,0.26871191368209707,-10.207477504769352,1.8357521586029868e-24,1.5868872958349074e-23
gene:Smp_123810,102.17890481932645,-2.1787507810785756,0.3017737417516382,-7.2198156421167425,5.205810080176805e-13,2.23487181509433e-12
gene:Smp_123830,715.577037811587,3.049884186383976,0.1899072822394334,16.05985905552958,4.876581019628366e-58,1.9090615532577932e-56
gene:Smp_123860,115.93541664181382,-2.1847016874809504,0.3536823159684071,-6.177017025855768,6.532403114868427e-10,2.2134627369004336e-09
gene:Smp_123910,47.715681132204644,2.6213005255560566,0.34689552154745174,7.556455366915107,4.1420194151805355e-14,1.9131803410930596e-13
gene:Smp_123920,59.219950588972665,-6.315218644931901,0.7863255240353928,-8.03130313323983,9.644273301731097e-16,4.960802292845204e-15
gene:Smp_124000,10893.778940018445,-1.3628293851673412,0.22656035919736564,-6.015303780394023,1.7954967134003156e-09,5.907883088666833e-09
gene:Smp_124010,57.32266453124359,-1.5364119682817161,0.5103532735010609,-3.0104871430368565,0.0026082899023530093,0.0046490735486613075
gene:Smp_124020,1029.2061828003466,-1.0511561906620301,0.1152606022292669,-9.119822127695956,7.524772811183507e-20,5.015815065765866e-19
gene:Smp_124050,4160.695226394253,1.1865722241083094,0.2498887888328894,4.748401197389522,2.050310079197797e-06,5.151120956469583e-06
gene:Smp_124070,382.88853225570836,6.322966526051178,0.43759745896119734,14.449276147674908,2.533342178567493e-47,6.351308265007007e-46
gene:Smp_124100,2469.9131226858544,1.5572893840171529,0.17674060462856117,8.811157952582311,1.2385969817047002e-18,7.66758157436377e-18
gene:Smp_124130,852.8932975953853,3.285499582356606,0.34628647762143167,9.48780791246602,2.359435775347106e-21,1.741679329684355e-20
gene:Smp_124280,20.740271496410536,-2.024049650007203,0.6905560809921466,-2.9310431197697637,0.003378258862142875,0.005929056302943328
gene:Smp_124290,138.61579437425698,2.2379482503509363,0.3884842315511256,5.76071837308644,8.375668993172025e-09,2.6043095775644264e-08
gene:Smp_124320,2520.948692899029,2.128342899645775,0.20780369923679193,10.24208379091718,1.2843977186004752e-24,1.118374385421307e-23
gene:Smp_124340,790.6331820087432,6.0138267891148836,0.5367715928452028,11.203697940194806,3.9106154575843717e-29,4.2593157184544945e-28
gene:Smp_124350,219.81703584965277,1.3177722500491011,0.20253022443086324,6.506546140222853,7.689829117421141e-11,2.824038743929517e-10
gene:Smp_124430,5237.46364681896,-1.2115427187506889,0.10904437542959942,-11.110547554402546,1.1147385784633646e-28,1.1910495415528028e-27
gene:Smp_124520,2002.1700831790522,-6.179870417271951,0.2819128181532567,-21.921211166469124,1.6306097264755095e-106,2.433685016764698e-104
gene:Smp_124590,76.9184066399914,-2.4258047515601833,0.33804500254577907,-7.175981698565929,7.179015828793561e-13,3.058606565416418e-12
gene:Smp_124600,614.7167703946818,-2.7367021989160913,0.21300812439330968,-12.84787707844841,8.840309530040842e-38,1.4634772379714058e-36
gene:Smp_124660,1944.2644881206302,-1.7475899404301407,0.1426674278806604,-12.249396841246616,1.6924998396291107e-34,2.402192937316087e-33
gene:Smp_124740,254.33298226108082,-3.4702780036313494,0.4441761605382761,-7.812841642437279,5.591282840400111e-15,2.750151065473834e-14
gene:Smp_124820,13092.577194529065,-1.1448318531712829,0.09952384063112588,-11.50309157998108,1.2727348545756377e-30,1.4789736412295e-29
gene:Smp_124940,474.1716666092407,1.455906769932519,0.1866383377035789,7.800684403034099,6.157232172272955e-15,3.0176440076732306e-14
gene:Smp_124980,221.30017008139515,-2.086300457193957,0.3232163039105583,-6.454811938482183,1.0835337236078478e-10,3.939822660031276e-10
gene:Smp_125020,27.203437386834825,-2.9786271986318837,0.5437692161929062,-5.477741493875214,4.307888558085673e-08,1.2634004147016993e-07
gene:Smp_125130,45.17641715400401,-1.1441902967743318,0.3975894990462691,-2.877818200729637,0.004004358353489873,0.006949424235562367
gene:Smp_125150,39.10252571185076,2.693150532796445,0.5857202558206512,4.59801501831805,4.265352550171159e-06,1.0406806528540207e-05
gene:Smp_125160,5067.210596251345,-1.747536526450169,0.15788677330899872,-11.068289571223815,1.7878029229254931e-28,1.8890590176752556e-27
gene:Smp_125200,86.00214380383247,-3.6333120504583567,0.3530233296830039,-10.291988503198576,7.657832366351942e-25,6.729311385776793e-24
gene:Smp_125250,26.766081998772606,3.5933592446590983,0.530860026971991,6.768939196939554,1.2973004442533022e-11,5.045526809245742e-11
gene:Smp_125260,952.3535256441091,-1.333625879789063,0.1547588771774893,-8.617443497341734,6.846553019118435e-18,4.054449748209503e-17
gene:Smp_125270,2921.5155778362805,-1.013038897682178,0.14293727232045264,-7.087296974654972,1.3675671351632513e-12,5.720418197448058e-12
gene:Smp_125280,236.6110591701384,1.9643615632777423,0.2837662027798675,6.922464846180437,4.438519629675202e-12,1.7858778223528864e-11
gene:Smp_125300,2618.4970446246193,-1.5509470709634938,0.20811932747067882,-7.452201051255084,9.179569145779344e-14,4.1654747971726506e-13
gene:Smp_125350,730.5674642054443,1.5089706592948369,0.15026868824060502,10.041816941122994,9.981833591549947e-24,8.356395658762935e-23
gene:Smp_125370,1202.1096722444663,-2.2559070063791684,0.13732059828603607,-16.42803071451931,1.2050932471237692e-60,5.232295771148293e-59
gene:Smp_125420,192.34577014988136,-1.09740672461217,0.27517613877409436,-3.988015565234329,6.662829310223942e-05,0.00014425055659850203
gene:Smp_125440,2689.0520849267164,3.0570872610415147,0.21734093555149336,14.06586041089906,6.156944450553981e-45,1.4002650807545627e-43
gene:Smp_125510,1556.9317299035065,-1.6234818186331426,0.29596063780904563,-5.485465332996803,4.1238242603928886e-08,1.2116508562064865e-07
gene:Smp_125560,161.59873929360276,-1.0364033532799224,0.3115145008554614,-3.3269826940120515,0.0008779182555829111,0.0016605693420451418
gene:Smp_125630,2142.124549518363,-1.3778821015749885,0.1133163895529362,-12.159601157529869,5.10071104712582e-34,7.050939496692595e-33
gene:Smp_125640,3046.783097929952,1.0803687650241771,0.1880915567299105,5.74384509228944,9.255046166660731e-09,2.870266265712445e-08
gene:Smp_125730,12906.30312044509,2.5444440985438437,0.1888656035192525,13.472247201881146,2.2782500470064972e-41,4.450274938447048e-40
gene:Smp_125740,711.0460184736573,3.2980712488594532,0.43434963404285426,7.59312542331751,3.122800072821628e-14,1.4593437522305378e-13
gene:Smp_125760,212.6605255155217,-1.0659619003308047,0.3698962613620391,-2.881786088904222,0.003954280817639252,0.0068662589293019705
gene:Smp_125820,1623.1479802986462,-1.3995049572008813,0.15923411963781664,-8.78897663631452,1.509284477064915e-18,9.295090473838856e-18
gene:Smp_125890,3076.4631079551614,2.4860837526473887,0.1555735222605761,15.980121273357499,1.7580356979294556e-57,6.798687039118283e-56
gene:Smp_125930,61.31938617337943,1.2723694648146051,0.393287359966637,3.2352157590890833,0.0012155084191114007,0.002262380440247876
gene:Smp_125980,223.14753734817006,3.733090762746685,0.27065215593889136,13.792946706064862,2.8104141360547352e-43,5.913012296827055e-42
gene:Smp_126020,2587.853053803434,1.194781541282051,0.12839750237028813,9.30533319749785,1.3357286257415862e-20,9.333489270726871e-20
gene:Smp_126050,926.0860623476718,-2.092404090122717,0.2096181225059409,-9.981980876025712,1.8278074860905998e-23,1.505104923029087e-22
